Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,I love them!,"February 27, 2018",Yes,"I've had these headphones for about a month now and they work great! I love that they come with an auxiliary cord for use when they aren't charged. The sound is good and goes pretty loud and the fit is comfortable though they start to hurt a little after two or so straight hours of wearing them. I got the green and black ones and they look great! Over all, they're just a really great pair of wireless headphones for the price.",0
3.0,I was looking for some good Bluetooth headphones and these are seriously huge,"November 28, 2017",Yes,"I was looking for some good Bluetooth headphones and these are seriously huge, like massive, I felt so stupid wearing them in the gym that I had to return them",0
5.0,Headsets are very comfortable and the sound is excellent,"May 5, 2018",Yes,Arrived on time and as described. Headsets are very comfortable and the sound is excellent. Bluetooth feature comes in quite handy with the newer iPhone.  Well worth the investment.,0
4.0,These are pretty decent for the price,"December 16, 2017",Yes,"These are pretty decent for the price, but when the volume never gets quite as loud as I would like it to when listening to music and when making phone calls. Definitely does not block sound out either.",0
5.0,Cute &amp; Comfortable!,"August 29, 2018",Yes,"These are great headphones for the price! The sound quality is decent and the cushioning is comfortable on my ears. I like that they fold so I can easily carry them in my purse, and the buttons on them are easy to use. The one con is that they get kind of tight on the top of my head so I have to take a break from wearing them every 2-3 hours but it’s not a big deal!",0
4.0,Great little headset especially for the price,"June 9, 2017",Yes,Great  little headset  especially for the price .  use it at the gym for working out hard with the over the ear speakers getting a little warm and sweaty as expected. Pairing them is a breeze  with The Bluetooth range well over 10 m. And exceptional sound  qualities.  The Bose headset stays inside the media room these go everywhere else,0
5.0,"Love these, I use them around the house and ...","February 23, 2018",Yes,"Love these, I use them around the house and the gym. They have good distance and are very comfortable! Did i mention green is my favorite color! Really good sound.",0
4.0,Good enough,"July 13, 2017",Yes,"It's fine.  The cord to plug in is far too short, barely long enough to reach a pocket.",1
4.0,Noise cancels a complaining wife,"April 7, 2018",Yes,"I bought these to work out. They don't cancel noise out very well and they aren't very loud, but I've only been using them a few days. However, they do cancel out my wife when she's complaining... so that's a good sign. I bought a case too. I'll redo this review when I have more details. For now, you get 4 stars!",0
5.0,Great headphones.,"January 31, 2018",Yes,"I loved these headphones. I charged them once and they are still working after a 12 hour flight, exercising for 3 hours and they are still going. I love these headphones.",0
5.0,I love it! works well for me specially when I ...,"March 24, 2018",Yes,I love it! works well for me specially when I listen to general conferences while cooking breakfast and dinner. I have no problem with fitting and sounds!,0
5.0,"Great sound, long durability, and easy to use.","June 9, 2018",Yes,These produce a great sound when being used and I have had these for 3 months now and its still in perfect condition both in quality and durability. Would definitely recommend these if you want a great pair of headphones for a low price.,1
5.0,Great purchase,"September 8, 2017",Yes,"I had just gotten these to work. I guess my phone has a Bluetooth limit. It paired with my tablet, so I knew it wasn't the headphones. I love the sound , the phone was clear and I was able to run downstairs, with the music playing. I would recommend this purchase.",0
5.0,Great sound at a fantastic price,"December 31, 2017",Yes,"Great sound at a fantastic price. They don't cancel out the noise a ton, but they're not active noise-cancelling. I would certainly buy these again.",0
4.0,Excellent for Music and Gaming,"January 15, 2018",Yes,"For the price, these headphones are outstanding.  Great sound quality with clear lows, mids, and highs.  They also work great for gaming computers.  I gave it four stars because the bluetooth interface is a little archaic and the clarity when using it as a phone receiver is a little fuzzy.  But overall, great headphones!",0
5.0,They are comfortable and have great sound,"September 19, 2017",Yes,Wow! I'm very impressed with these. They are comfortable and have great sound. It's a great price for solid headphones. I must have missed in the description where it mentioned having an audio cable included so that was a nice surprise. Definitely happy with this purchase!,0
5.0,Five Stars,"November 25, 2017",Yes,Bought three of these for grandkids Christmas gift.,1
2.0,Constant distracting humming noise,"March 13, 2018",Yes,"Seemed like a nice wireless headphone but my daughter said there was a constant humming sound.  This was so bad, she couldn't use them so we had to Return them.",0
5.0,"So far, my husband loves these. Can talk ...","July 12, 2018",Yes,"So far, my husband loves these. Can talk on the phone, or just listen to music. He loves the look, and that they are wireless.",0
5.0,Very nice headphones. Music sounds clear and crisp,"January 27, 2018",Yes,Very nice headphones.  Music sounds clear and crisp. Use it while working out and find the headphones stay in place very well.  And the ear cushion is very comfortable too.,0
5.0,Very pleased!,"March 8, 2018",Yes,"They have been working very well since I got them for Christmas!  I wouldn't pay over a hundred dollars when these work very well, the sound is excellent.  Very pleased!",0
1.0,Stopped working after a few weeks,"November 29, 2018",Yes,These worked very well for a few weeks. The return period is 30 days &amp; 11 days past that they stopped working. Now sound only in the left side. I realize they were inexpensive but still would expect them to last longer than these did.,0
5.0,Great Value!,"January 17, 2018",Yes,"For the money, these can't be beat. Fit well, sound is great.  The controls are easy to use and intuitive.  Phone calls are super clear.  I am very happy with my purchase!",0
5.0,Great Sound,"March 8, 2018",Yes,I bought these as a gift for my wife and she loves them! I’m so happy I chose them over the other more expensive brands. They are perfect for her requirements.,0
5.0,These headphones are great! Quality sound,"October 17, 2017",Yes,"These headphones are great!  Quality sound, excellent battery life, at a bargain price.  I had another pair of blue-tooth headphones that were similar in price, but cannot compare to these.",0
