Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,Five Stars,"July 11, 2014",Yes,Love my new Blendtec blender!  Having a great time trying new recipes!,0
5.0,very efficient machine,"April 26, 2010",Yes,I purchased this powerful blender and have been very satisfied. I have made many smoothies and fruit juices and have made blueberry ice cream.This blender has done an excellent job in crushing ice as well. It was also powerful enough to really emulsify spinach which I used to make green smoothies. This machine is going to get a lot of use this year.,0
1.0,horrible. did not even blend a thing,"August 11, 2017",Yes,received it today...horrible. did not even blend a thing.  returning it asap,4
5.0,Brilliant,"April 1, 2014",Yes,"It's quite useful and reliable! I will recommend it to my friends, especially for those who have kids. you can use it make fruit puree.",0
1.0,Recertified product instead of normal one,"December 27, 2017",Yes,i was delivered a recertified machine when it was never mentioned while purchasing the item,4
5.0,Awesome blender,"July 24, 2013",Yes,I love this blender...so much power you can put anything in it! We use it daily for smoothies. Once you figure out how much liquid to use it makes a perfect smoothie in one cycle.,0
1.0,So disappointed,"February 20, 2018",Yes,"I had really high hopes for this blender. But honestly my ninja blended better. I follow the instructions but every time I want to make a smoothie I have to stip it,stir it and start it over and over because it locks up and stops blending. Even after all of that it leaves large chunks of bananas and dates. Very disappointing!",2
1.0,Crazy LOUD!!!,"August 1, 2013",Yes,It just should not be as loud as it is. They did not even try to dampen the noise in the base.,7
5.0,The product was good. Much cheaper at COSTCO.,"January 5, 2014",Yes,COSTCO has same unit for less money plus many more accessories. The unit works as advertised and we are very happy with it.,1
2.0,"POWER AND KEEPING THE ITEM COOL.  MOTOR SHOULD BE NEXT TO THE JAR, NOT ATTACHED TO THE JAR.","February 4, 2018",Yes,"THE AD WAS MISS LEADING.  I THOUGHT I WAS GETTING 4 JARS, BUT IT WAS FOUR SIDED JAR ONLY ONE.  THEN THE PERFORMENCE IS NOT THAT GREAT.  GETS HEATED QUICKLY FOR MY HEAVY DUTY WORK.  HAVE TO DO SMALL PORTIONS MANY TIMES,WHICH IS INCONVENIENCE FOR ME AND IT TAKES LONG TIME.",2
5.0,Five Stars,"November 28, 2014",Yes,Very impressed with the delivery and product - Many Thanks!,1
5.0,good blender!!!!,"September 11, 2011",Yes,"This is the first blendtec machine I have ever had. It works pretty good in Taiwan. I enjoy many types of built-in recipes, especially ice cube shake one. You could use that for yummy papaya shake.",1
5.0,It's an amazing feeling going from having a blender that struggles with ...,"July 5, 2017",Yes,"Did you know you can make custard in this thing with 5 minutes of blending? It's an amazing feeling going from having a blender that struggles with ice, to having a blender where I have to ask myself ""what can't I blend?"". It's an incredibly useful tool. Why ever buy lemon curd from the store anymore?",0
5.0,Five Stars,"December 14, 2014",Yes,100000000000 stars 💜💜💜💜💜💜,1
5.0,love.,"June 3, 2012",Yes,"great blender! works awesome... blends everything I want it to and to a nice smooth consistency. I mostly just make juices though, so haven't experimented a ton with it yet.",0
5.0,"Expensive, but worth it","April 1, 2014",Yes,"I live off my blender. Margaritas, juice, smoothies, etc... This thing is the staple of my kitchen. Easy to clean, has a built-in blend counter (im at over 600 smoothies now), and haven't had to sharpen or replace the blades yet.",3
5.0,It made my wife happy!,"June 12, 2013",Yes,it made my wife happy! The blender is sturdy and powerful. It fits our kitchen and stores easily under the counter.,0
3.0,I am really disappointed because I spent a lot of money on it ...,"November 2, 2017",Yes,"Maybe I got a dud, but I have been unimpressed with this blender. I've had it for about two years now and it is having a hard time even making smoothies. I am really disappointed because I spent a lot of money on it and Blendtecs are supposed to be the best. Kind of bummed. The motor sounds like its going to die every time I use it.",1
5.0,Five Stars,"February 4, 2016",Yes,Best blender ever!!!!,0
5.0,Five Stars,"May 4, 2016",Yes,Great investment !,0
5.0,Ghe best blender ever,"July 14, 2013",Yes,From great smoothies to amazing hamburgers this thing does it all.  Cleanup is a breeze as well.  Wish i would of bought it sooner.,0
5.0,Love it',"December 5, 2013",Yes,Love it ! So easy to use ! I'm feeling healthy now by making nutritious meals quickly. My family also love it.,0
3.0,"Powerful, but lid insert is dangerously loose, so use with caution","December 7, 2017",Yes,"This blender is very powerful, which is both good and, as I found out, potentially dangerous. First, the good. It is very powerful and blends things right up.  It turns hard ice into snow so fast, it stays completely dry. It totally eviscerates fruits and vegetables. Will it blend? Sure looks like it. However, there is a serious design flaw. While the lid fits very tightly, the little transparent insert in the lid is very loose. It takes very little pressure to remove. This showed itself to be a serious safety issue for me. I was making carrot soup, where I boiled carrot chunks in broth until soft, then put in the blender to puree. There were several inches between the top of the liquid and the top of the blender jar. I used manual mode to blend the soup. I had my hand loosely on the jar cover, as I usually do when blending things. When the motor engaged, it pushed the liquid up into the lid so forcefully that the center plastic piece came out, spraying my hand with hot liquid and making quite a mess before I was able to turn it off. This seems like a serious design flaw. On every other blender I have ever owned, the lid insert had a locking mechanism requiring a quarter twist to remove it. Luckily I was uninjured but I am considering returning the blender because of this issue.",2
5.0,Five Stars,"September 14, 2015",Yes,My mother likes it!,0
5.0,blendtec,"July 6, 2011",Yes,"Great blender plus..Wonderful smoothies, soups and ice cream. Glad I bought this. Got it as I do so many things from Amazon. Always satisfied with the service.",1
5.0,Best bender ever,"November 8, 2009",Yes,My wife has a smoothie almost every day and we have gone through 4 blenders in the last 4 years.  Each one was more expensive than the last.  They all burned out in less than a year. The Blentec works as advertised.  It is quick but loud. It has more power than any blender I have ever seen and I expect it to last for a very long time. Cost is the only big negative.,4
5.0,Five Stars,"July 6, 2015",Yes,As good as advertised!,0
4.0,Four Stars,"August 5, 2015",Yes,very good but also very loud,0
1.0,Like other reviewers,"April 11, 2018",Yes,"Like other reviewers, it was ship in a cardboard box. The lid has scratches all over. No way this is a brand new item. Not recommend.",1
5.0,Best Blender in the world!,"June 6, 2016",Yes,"Best blender I have ever used. Great customer service, soup settings are awesome, easy to clean.",2
5.0,Amazing,"December 31, 2013",Yes,This is more then just a Blender. If you ever wanted a do it all machine this is the  way to go!!!,0
4.0,blendtec total blender,"February 6, 2012",Yes,"bought this blender after doing a little bit of research, was looking for a product that would do green juices wasn't too expensive and would last a while..so far it has lived up to expectations it makes good green juices every morning and we have also used it to make milkshakes,smoothies and frappes..we're very happy with it , its easy to use,easy to clean and also comes with its own recipe booklet and has the capacity for other functions.",1
5.0,For my wife,"August 6, 2013",Yes,My wife love this blender.Worth the money..She uses everyday for her health drinks no lumps from the ice,0
5.0,I love my blendtec!,"February 20, 2011",Yes,It is so easy to use and comes with great recipes! BUT the BEST things is how easy it is to clean!!! Two minutes and you are done! It makes eating healthy a breeze!,0
