Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,,"April 1, 2018",Yes,"I use this portable charger as my everyday carry portable charger but primiarily I use it for school. It has not failed me since I first got it. It is incredibly light and very small (as small as a credit card), it even comes with a nifty carrying pouch that can fit the portable charger and a cable. After use, I simply recharge overnight with the overall charging time not exceeding 4 hours. I would recommend this to anyone who drains their phone battery quite often and needs a very versitle and portable charger.",0
5.0,,"March 20, 2017",Yes,"I've bought a few other brands over the past few months. 1 big named charger stopped working after 4 days, the other don't charge so well. This anker... I should of just bought a couple of these to begin with. The charger itself charges quick, it's lightweight, and does a great job charging my phone all day. I will be buying another for my son very soon.",0
5.0,,"January 3, 2017",Yes,"I bought two of these for Christmas gifts and so far, we've been delighted with them. The size was what attracted me, and we both just tossed them in our duffle bag for traveling - they took up no room! Charging them and using them to charge our devices couldn't be easier! thanks for a great product!",0
5.0,,"November 27, 2018",Yes,"I absolutely love my 10000 Anker powerCore ! I bought  it in 2016. Still going strong! Very light, compact , durable charger! Definitely recommend this product!",0
5.0,,"May 4, 2017",Yes,"I was spending a relaxing weekend with a friend when the power ""died""! My cell phone was almost gone too, so my friend introduced me to the Anker PowerCore. I live in a rural area where the electricity often goes out. So comforting to know that I can charge my cell phone when this occurs..I purposely did not put batteries in ... will wait for another power surge! Very handy gadget, and thanks to my friend, Pat, for enlightening me!",0
5.0,,"September 27, 2017",Yes,Possibly one of the best portable chargers I've ever used and very cost efficient. I'd recommend this to anyone looking for a portable charger although you can go higher as far as charging goes this is perfect for someone who just needs it to charge there phone on a day by day basis. I'm a high school student so I'll need it around 6th period because the battery life of my phone is terrible but this charger can charge my phone 2x over easily. Definitely amazing and perfect for me or most people in that matter,0
1.0,,"October 15, 2018",Yes,"I charged it to 4 indicator dots. It NEVER worked! I was vacationing in Italy, i called customer service and the rep said, “I guess you’ll have to deal with it when you get home.” I just arrived home to the US to find out my return window has expired. Lesson learned, never again!",0
3.0,,"February 28, 2018",Yes,"Worked great for about a year, then all of a sudden just stopped working completely. No matter how long I kept it charging, the moment I disconnected it from power it would go off, and could not charge my phone anymore. Was so disappointed that I only got a year's worth out of it. For the year that it worked, it worked great. Took a while to fully charge up, but once it was it would quickly charge my phone. Very convenient especially when traveling or in a location I couldnt get to a power outlet.",0
5.0,,"December 2, 2018",Yes,Have tried many portable chargers and they all get the job done once and then die. This one holds a charge exceptionally well. I can fully charge my phone about 3-4 times with this device before having to plug it in for recharge. It does take a while once you have to plug it in to get back up to full - but it’s worth it since you won’t have to do it again as frequently as others. Definitely recommend it.,0
5.0,,"August 30, 2018",Yes,Great. Holds its own charge for a long time. Portable. Like the case it has. It can’t be helped but its heavy. That doesn’t stop me from taking it every where I go.,0
2.0,,"March 25, 2017",Yes,"First time using it was traveling to Singapore.  Fully charged device did not last 4 days.  Disappointed, will return.",2
5.0,,"November 2, 2018",Yes,"Great product. Maintains the power charge as stated. Charges the phone efficiently. Very small  and compact,easy to carry",0
5.0,,"July 15, 2017",Yes,"Probably the best portable battery charger on the market. While cheap in price, it's actually super sturdy. Keeps your devices alive for the entire day.",1
5.0,,"April 15, 2018",Yes,"This is truly an excellent travel companion. I had an older power bank that was at least three times as heavy. This is a light, small and quite portable. I have a big phone and was able to charge it three times without charging the PowerCore.  I highly recommend this especially for travel or those often on the road.",0
5.0,,"September 20, 2016",Yes,This little external Anker charger is a marvel. I love it. I've used it 3 times since I got it and it powered my phone and e-cigarette FAST... It's also extremely easy to carry (I bought a hard case for it as well and it fits so easily in my bag). I've never gone wrong with Anker products and will continue to buy and use them. I'm content.,0
5.0,,"February 2, 2019",Yes,"Once I figured out how to use it, it was great.... A grandchild had to show this 69 year old grandmother!! I used at Disney World, because my phone was out of charge by noon, from all the pictures and videos I was taking.",0
4.0,,"December 13, 2018",Yes,Very good!! It takes a long time to charge it back up.. but once it is charged and you plug it to your phone it will charge your phone pretty quickly. You cannot charge your phone and the Anker at the same time.. i leave the anker to charge overnight and it is perfect for my needs in the day.,0
